stance_coded	stance	message	cost	issue	_pkey	iter
0	strongly_against	The author, William G. Bowen, is strongly against divestment campaigns in universities and colleges, particularly those focused on fossil fuel companies. He finds the arguments against divestment persuasive and emphasizes the need for universities to prioritize their educational mission over taking stands on political issues. Bowen also criticizes the moral perils of divestment, highlighting concerns about hypocrisy, honoring donor intent, and the potential negative impact on educational outcomes and affordability. Overall, he strongly opposes the current debates over divestment and advocates for institutions to focus on their core educational mission.	0.000629	affirmative action	txt/1667204395.xml.txt	0
2	neutral	Neutral	0.00047499999999999994	affirmative action	txt/1716194235.xml.txt	0
	None	The author's stance on affirmative action is not explicitly stated in the text provided. Therefore, it is not relevant to the author's argument about the politics of self-esteem and the phenomenon surrounding Donald Trump's popularity.	0.0005525	affirmative action	txt/1750369183.xml.txt	0
	None	The stance of the author on affirmative action is not relevant to the text provided.	0.00029099999999999997	affirmative action	txt/1752156404.xml.txt	0
4	strongly_in_favor	Strongly in favor of affirmative action	0.0005034999999999999	affirmative action	txt/1761271674.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action can be classified as somewhat in favor.	0.0006444999999999999	affirmative action	txt/1774364135.xml.txt	0
4	strongly_in_favor	The author's stance on affirmative action is strongly in favor.	0.000475	affirmative action	txt/1799136984.xml.txt	0
0	strongly_against	Strongly against	0.000104	affirmative action	txt/1823531226.xml.txt	0
2	neutral	Neutral	0.0006435	affirmative action	txt/1878508466.xml.txt	0
2	neutral	Neutral	0.00044399999999999995	affirmative action	txt/1919844871.xml.txt	0
4	strongly_in_favor	The author's stance on affirmative action is strongly in favor. They emphasize the importance of traditional diversity factors such as race and gender in the workplace, expressing concerns about the potential dilution of diversity efforts if the focus shifts solely to cognitive diversity. They advocate for the inclusion of underrepresented communities in tech companies and highlight the necessity of maintaining a commitment to increasing racial and gender diversity.	0.0011539999999999999	affirmative action	txt/1951409635.xml.txt	0
4	strongly_in_favor	Strongly in favor	0.000834	affirmative action	txt/1987023512.xml.txt	0
	None	The author's stance on affirmative action is not directly relevant to the text provided.	0.000584	affirmative action	txt/2009409469.xml.txt	0
0	strongly_against	The author's stance on affirmative action is strongly against.	0.0005335	affirmative action	txt/2053215813.xml.txt	0
1	somewhat_against	The author of the text is somewhat in favor of affirmative action. The text does not specifically address affirmative action, but it does discuss social issues like abortion and mentions that some Democrats may be tempted to turn the conversation towards affirmative action during a national conversation. The author advises against focusing solely on social issues during a midterm campaign, suggesting that issues like health insurance, taxation, corporate power, and corruption may be better for Democrats.	0.000675	affirmative action	txt/2065768718.xml.txt	0
2	neutral	"The authors' stances on affirmative action are as follows:

1. Mallory Duncan from Paris appears to be strongly in favor of affirmative action, particularly emphasizing the historical context and the need for diversity in higher education.
2. Michael Farzan from Juno Beach, Fla., seems somewhat in favor of affirmative action, suggesting an additional economic status dimension to address social mobility issues and criticizing President Trump's approach.
3. Tom O'Hare from Boston is strongly in favor of treating African-Americans and Latinos as equals in college admissions and beyond, emphasizing equal opportunity and acknowledging their full potential.
4. Tom Barnard from Shaker Heights, Ohio, points out a discrepancy in the treatment of gender diversity versus racial diversity in college admissions, suggesting a neutral stance on affirmative action specifically related to race."	0.0005715	affirmative action	txt/2065977608.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor.	0.000596	affirmative action	txt/2090998076.xml.txt	0
0	strongly_against	The author, Erwin Chemerinsky, is strongly against the comparison of justices to umpires and believes that justices' decisions are influenced by their ideologies and views. He argues that justices play a significant role in interpreting the law and that their personal beliefs impact their rulings. Chemerinsky also discusses how constitutional cases involve balancing government interests against individual rights, mentioning examples like affirmative action and same-sex marriage. Therefore, his stance on affirmative action can be classified as strongly against.	0.0006335	affirmative action	txt/2099964529.xml.txt	0
	None	The author's stance on affirmative action is not explicitly mentioned in the text provided.	0.0008875	affirmative action	txt/2100741387.xml.txt	0
2	neutral	The authors in the provided text seem to have a neutral stance on affirmative action. Their focus is primarily on immigration, refugee rights, and the impact of political decisions on migration patterns. The text does not directly address affirmative action policies, and therefore, the authors' stance on affirmative action is not relevant to this context.	0.0004175	affirmative action	txt/2138443158.xml.txt	0
0	strongly_against	Strongly against	0.0004989999999999999	affirmative action	txt/2154417607.xml.txt	0
	None	The author, Jacob Weisberg, does not express a clear stance on affirmative action in the text provided. The focus of the text is on the political career and personality of Daniel Patrick Moynihan, a former U.S. Senator. Weisberg discusses Moynihan's achievements, failures, relationships with other politicians, and his impact on American politics. The text does not delve into the topic of affirmative action or provide any indication of the author's stance on this specific issue.	0.0050279999999999995	affirmative action	txt/215497350.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor.	0.000278	affirmative action	txt/2193427873.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. The author discusses the challenges faced as an African-American woman in a predominantly white and male-dominated field, highlighting the impact of anti-affirmative action ideologies on perceptions of qualifications and the need to assert professional respect. The author acknowledges the lack of diversity in engineering academia and emphasizes the importance of representation to inspire future generations.	0.0006389999999999999	affirmative action	txt/2212953270.xml.txt	0
	None	Not relevant to.	0.0005315	affirmative action	txt/2213159829.xml.txt	0
4	strongly_in_favor	"The authors' stances on affirmative action are as follows:

1. William Kidder: Strongly in favor of affirmative action. Kidder argues against the mismatch theory and emphasizes the importance of peer-reviewed social science research in supporting the benefits of affirmative action.

2. Rosiland Jordan: Strongly in favor of affirmative action. Jordan believes that affirmative action is necessary to address inequalities in education and challenges the notion of stigma associated with minority students benefiting from affirmative action.

3. Jane McAlevey: Strongly in favor of affirmative action. McAlevey advocates for expanding affirmative action until a better solution to persistent racism is found and implemented effectively.

4. Randal Maurice Jelks: Strongly in favor of affirmative action. Jelks criticizes the mismatch theory and highlights the success of historically black colleges in supporting black students, suggesting that the institutional climate plays a significant role in students' success.

Overall, all the authors are strongly in favor of affirmative action and believe it is necessary to address racial inequalities and provide opportunities for minority students."	0.0006954999999999999	affirmative action	txt/2215402698.xml.txt	0
	None	The author's stance on affirmative action is not relevant to the text provided.	0.0005879999999999999	affirmative action	txt/2216641847.xml.txt	0
	None	The author's stance on affirmative action is not directly relevant in the text provided.	0.000604	affirmative action	txt/2230209410.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor.	0.00014	affirmative action	txt/2233007997.xml.txt	0
	None	The author's stance on affirmative action is not directly relevant to the text provided.	0.00046649999999999996	affirmative action	txt/2234177127.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. They acknowledge the complexities and potential flaws in the specific case of the Piscataway school board's decision, but they also express support for the concept of affirmative action and the importance of maintaining racial diversity in the workplace. They view avoiding a Supreme Court ruling that could potentially dismantle affirmative action as a smart move and highlight the potential negative consequences of prohibiting consideration of racial criteria in employment decisions.	0.00031749999999999997	affirmative action	txt/2236625026.xml.txt	0
4	strongly_in_favor	The author's stance on affirmative action is strongly in favor. They argue that affirmative action is necessary to further compelling public goals, such as achieving racial diversity in public employment and education. They criticize the absolutist opponents of affirmative action and advocate for a more nuanced approach that takes race into account in certain situations. The author believes that racial diversity is a compelling state interest and that efforts to promote diversity through affirmative action are essential to prevent discrimination. They support the Clinton Administration's strategic move to preserve affirmative action and argue that racial diversity is important in various contexts, including police departments and educational institutions. Overall, the author strongly supports the use of affirmative action to address racial disparities and promote diversity.	0.0007015	affirmative action	txt/2236765173.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor.	0.000117	affirmative action	txt/2237777942.xml.txt	0
0	strongly_against	The author's stance on affirmative action is strongly against.	0.0002115	affirmative action	txt/2238130344.xml.txt	0
4	strongly_in_favor	The author's stance on affirmative action is strongly in favor. The author emphasizes the need for reparations for the descendants of slaves and criticizes those who oppose the concept. They argue that it is time for America to acknowledge and address the lasting damage caused by slavery, and they express a strong desire for real change and apology. The author is passionate about the idea of reparations and believes that it is necessary to address the systemic inequalities and injustices faced by black Americans.	0.0006460000000000001	affirmative action	txt/2244665351.xml.txt	0
	None	"The author's stance on affirmative action is not explicitly stated in the text. The article primarily discusses race relations in Hawaii, the impact of diversity and mixing on eroding racism, historical context, and the concept of the ""aloha spirit."" The author emphasizes the importance of understanding different cultures, the benefits of diversity, and the need for mutual respect among individuals. The text does not provide a clear indication of the author's stance on affirmative action, so it is not relevant to this specific discussion."	0.0035655	affirmative action	txt/2248215580.xml.txt	0
1	somewhat_against	"The authors' stances on affirmative action are as follows:

1. Robert B. Newlin, Arlington: Neutral - The author focuses on the qualifications and characteristics that a Supreme Court justice should possess, emphasizing logical thinking, problem-solving skills, and a nonpolitical approach. There is no explicit mention of affirmative action in the text.

2. Richard L. Sheffield, Columbia: Not relevant to - The author critiques the use of the term ""ordinary Americans"" by President Obama and suggests using a different term like ""Americans"" instead. The text does not directly address affirmative action.

3. Harry Piotrowski, Crofton: Somewhat against - The author mentions Ronald Reagan's appointment of Antonin Scalia to the Supreme Court based on his ""Italian extraction,"" highlighting the irony that both Reagan and Scalia were against affirmative action. The author implies a critical view of Scalia's stance on affirmative action as viewing it as a threat to merit-based society."	0.0005345	affirmative action	txt/230632738.xml.txt	0
2	neutral	Neutral	0.0008745	affirmative action	txt/2414754878.xml.txt	0
4	strongly_in_favor	The author, Jennifer Lee, is strongly in favor of affirmative action.	0.000508	affirmative action	txt/2417314051.xml.txt	0
1	somewhat_against	The author's stance on affirmative action is somewhat against.	0.0003635	affirmative action	txt/2419240626.xml.txt	0
0	strongly_against	"The author of the text is strongly against affirmative action. The text criticizes Ronald Reagan for vowing to abolish affirmative action and arguing that white men were the only victims of reverse discrimination. The author also highlights Reagan's administration's actions that disproportionately affected Black and poor people of color, such as the ""war on drugs"" policies that led to mass incarceration. The overall tone of the text is critical of Reagan's stance on civil rights and affirmative action."	0.000843	affirmative action	txt/2424705741.xml.txt	0
	None	The author's stance on affirmative action is not directly addressed in the provided text. The focus is on highlighting the historical and current political contributions of Black women, particularly in the context of Kamala Harris's selection as Joe Biden's vice-presidential running mate. The author emphasizes the political power and influence of Black women within the Democratic Party and the importance of recognizing their efforts and achievements. Therefore, the stance on affirmative action is not relevant to the content of this text.	0.000645	affirmative action	txt/2432777796.xml.txt	0
	None	The author's stance on affirmative action is not directly relevant to the text provided.	0.0005825	affirmative action	txt/2444131672.xml.txt	0
	None	The author's stance on affirmative action is not relevant to the provided text.	0.0006605	affirmative action	txt/2445858352.xml.txt	0
4	strongly_in_favor	The author is strongly in favor of affirmative action.	0.000536	affirmative action	txt/2452692303.xml.txt	0
	None	The author's stance on affirmative action is not explicitly stated in the provided text.	0.000549	affirmative action	txt/2454579785.xml.txt	0
	None	The author's stance on affirmative action is not relevant to the text provided.	0.000707	affirmative action	txt/2469478152.xml.txt	0
0	strongly_against	The author's stance on affirmative action is strongly against. The author criticizes the race-based approach of the Marin County UBI scheme, arguing that it is legally dubious and constitutes racial injustice. The author believes that excluding individuals based on their skin color goes against the principles of equality and fairness.	0.000425	affirmative action	txt/2509403436.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. They discuss how elite universities offer legacy preferences that amount to affirmative action for highly privileged children and mention that some universities have more students from the richest 1 percent than from the poorest 60 percent. The author also addresses the issue of racial inequality in education and suggests programs that promote opportunity and reduce race gaps over time.	0.001209	affirmative action	txt/2530287535.xml.txt	0
	None	The author's stance on affirmative action is not directly addressed in the text provided.	0.000601	affirmative action	txt/2565796466.xml.txt	0
1	somewhat_against	The author's stance on affirmative action is somewhat against. The author discusses how issues like affirmative action have proved surprisingly unpopular with the very voters of color they were supposed to woo, and how focusing on such issues may not be politically advantageous for Democrats. The author seems to question the effectiveness and popularity of certain progressive strategies, including those related to affirmative action, within the Democratic Party.	0.0006529999999999999	affirmative action	txt/2582284660.xml.txt	0
2	neutral	Neutral	0.0009475	affirmative action	txt/2628908360.xml.txt	0
0	strongly_against	The author of the text is strongly against affirmative action.	0.0005275	affirmative action	txt/2633115690.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action seems to be somewhat in favor. The author highlights Justice Sandra Day O'Connor's evolution on the issue of affirmative action, noting her shift towards preserving affirmative action in university admissions by the time of her retirement in 2006. Additionally, the author criticizes the right-wing interest group Committee for Justice for focusing solely on race when discussing Judge Ketanji Brown Jackson's nomination and the issue of affirmative action. The author emphasizes the importance of considering various dimensions of diversity beyond race, suggesting a broader perspective on the matter.	0.001758	affirmative action	txt/2635873593.xml.txt	0
1	somewhat_against	The author's stance on affirmative action is somewhat against.	0.000715	affirmative action	txt/2648708177.xml.txt	0
	None	The authors' stances on affirmative action are not directly addressed in the text provided.	0.000456	affirmative action	txt/2682983998.xml.txt	0
1	somewhat_against	The author's stance on affirmative action is somewhat against. The author presents a critical view of affirmative action, advocating for race-neutral admissions policies as a better way to promote diversity on college campuses.	0.000707	affirmative action	txt/2730261179.xml.txt	0
2	neutral	Neutral	0.0006889999999999999	affirmative action	txt/2761519572.xml.txt	0
0	strongly_against	"The author's stance on affirmative action is strongly against. The author argues that affirmative action has evolved into a ""war on achievers"" and criticizes the implementation of equity agendas in schools that negatively impact Asian-American students who excel academically. The author highlights instances where students were not informed of their achievements in prestigious academic competitions, suggesting that this was a deliberate attempt to reduce the number of Asian-American students in top schools. The author portrays affirmative action as detrimental to merit-based admissions and as a tool used to manipulate racial demographics in schools."	0.0007070000000000001	affirmative action	txt/2765919087.xml.txt	0
0	strongly_against	The author, Vivek Ramaswamy, is strongly against affirmative action. He explicitly states that as president, he would eliminate affirmative action across the American economy, including race-based hiring preferences for federal contractors.	0.000677	affirmative action	txt/2778538694.xml.txt	0
0	strongly_against	The author's stance on affirmative action is strongly against.	0.000779	affirmative action	txt/2832640273.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor.	0.0006445	affirmative action	txt/2832643195.xml.txt	0
	None	The authors' stances on affirmative action are not relevant to the text provided.	0.000385	affirmative action	txt/2833402706.xml.txt	0
4	strongly_in_favor	The author's stance on affirmative action is strongly in favor. They argue that the elimination of affirmative action leads to a colorblind approach that negatively impacts Black students' access to higher education. They highlight the challenges faced by Black students in gaining admission to colleges and universities and advocate for programs that provide support and opportunities to these students. The author emphasizes the importance of considering the unique experiences of Black applicants in the admissions process and expresses concern that without affirmative action, opportunities for Black students will diminish.	0.000687	affirmative action	txt/2837300226.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. The article discusses the importance of diversity and the efforts made by UC Irvine to promote diversity in various ways, including through programs and initiatives aimed at fostering cultural understanding and increasing diversity among faculty members. The mention of the potential impact of ending race-based preferences in hiring and admissions, as well as the emphasis on the importance of diversity, suggests a somewhat favorable view towards affirmative action as a means to promote diversity and inclusivity.	0.0003915	affirmative action	txt/293028806.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. In the text, it is mentioned that Colin Powell supports some affirmative action, which suggests a moderate level of support for the policy.	0.00037949999999999995	affirmative action	txt/293063140.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. The author expresses discomfort and disappointment with Proposition 187 and the anti-affirmative action initiative in California, comparing the current situation to feeling like being back in Texas. The author also highlights the achievements and contributions of various immigrant leaders in California, suggesting a positive view towards diversity and inclusivity.	0.0006735	affirmative action	txt/293087956.xml.txt	0
4	strongly_in_favor	The author's stance on affirmative action in the context of the University of California system is strongly in favor. The author criticizes the decision by the UC Board of Regents to eliminate race and gender preferences in admissions and hiring, highlighting the negative consequences and the political motivations behind the decision. The author supports the efforts of UC President Richard C. Atkinson to delay the implementation of the new policy and replace race and gender preferences with socioeconomic criteria. Additionally, the author emphasizes the importance of programs that support underprivileged students of all races and criticizes the political battles among university leadership that may hinder progress in addressing systematic race bias.	0.0007589999999999999	affirmative action	txt/293295109.xml.txt	0
1	somewhat_against	The author's stance on affirmative action is somewhat against. They argue that affirmative action does not address the root causes of inequality, and instead of focusing on race or gender, efforts should be directed towards those who need the most help regardless of their group. They also point out the limitations of affirmative action in truly helping disadvantaged groups and suggest that a broader discussion on achieving equality of opportunity for all individuals is needed.	0.0007174999999999999	affirmative action	txt/307867242.xml.txt	0
1	somewhat_against	The author's stance on affirmative action is somewhat against. The author acknowledges the benefits of affirmative action but expresses concerns about its impact, particularly on white males feeling disadvantaged and on the potential for hiring based on race rather than merit. The author also emphasizes the importance of focusing on nondiscrimination and producing a better newspaper rather than meeting numerical diversity goals.	0.00061	affirmative action	txt/307918907.xml.txt	0
0	strongly_against	The author's stance on affirmative action is strongly against. The author presents a detailed analysis of how affirmative action has negatively impacted white men, particularly in terms of reverse discrimination, loss of job opportunities, and lack of redress for grievances. The author highlights various instances where white men have been disadvantaged by affirmative action policies in both the public and private sectors, and discusses the suppression of data and reluctance to address white males' concerns in political and academic spheres. The author argues that affirmative action has turned into a racial spoils system and calls for a fair discussion of the impact of these policies on white males.	0.001196	affirmative action	txt/398288078.xml.txt	0
0	strongly_against	The author's stance on affirmative action is strongly against. The author criticizes establishment civil rights groups for promoting racial preferences and quotas, and emphasizes the importance of merit and individual ability over race in hiring and education decisions. The author advocates for empowering individuals who have been denied opportunities rather than relying on a divisive and counterproductive racial spoils system.	0.0008694999999999999	affirmative action	txt/398299761.xml.txt	0
1	somewhat_against	The author's stance on affirmative action is somewhat against. The author criticizes the era of judicial activism that followed the Brown v. Board of Education case and suggests that the decision should have been based on legal and constitutional sources rather than sociological data. The author also highlights the importance of a colorblind Constitution and individual rights over group rights, which are arguments often used by opponents of affirmative action.	0.0006755	affirmative action	txt/398321574.xml.txt	0
0	strongly_against	The author's stance on affirmative action is strongly against. The author expresses strong opposition to affirmative action policies, quotas, and preferences based on race or ethnicity. They argue for a merit-based system and emphasize the negative consequences of affirmative action, including bitterness among certain student groups and the belief that it undermines individual achievement. The author supports initiatives to eliminate quotas and preferences, such as the California Civil Rights Initiative, and criticizes the use of government redistribution in the form of affirmative action.	0.000615	affirmative action	txt/398441227.xml.txt	0
0	strongly_against	The author's stance on affirmative action is strongly against.	0.0008824999999999999	affirmative action	txt/398469346.xml.txt	0
1	somewhat_against	The author's stance on affirmative action is somewhat against. They argue that policies promoting the availability of investment capital for entrepreneurial endeavors, such as a capital gains tax cut, could potentially eliminate the need for affirmative action in the long run. They emphasize the importance of stimulating black business growth through increased flow of investment capital to black-owned businesses as a means to provide opportunities for disadvantaged individuals, rather than relying on affirmative action measures.	0.0005679999999999999	affirmative action	txt/398482848.xml.txt	0
0	strongly_against	Strongly against	0.0003335	affirmative action	txt/398530550.xml.txt	0
1	somewhat_against	"The author's stance on affirmative action is somewhat against. They argue that there is a need for making useful distinctions in public discussions about affirmative action, pointing out instances where the system operates at the level of ""all or nothing."" They highlight cases like the California Civil Rights Initiative (CCRI) and the Astroline Broadcasting company to suggest that there are problems with how affirmative action policies are implemented and enforced. The author seems to question the effectiveness and fairness of government set-aside programs and raises concerns about the credibility of individuals and companies involved in such initiatives. Overall, the author leans towards a critical perspective on affirmative action, advocating for a more nuanced and balanced approach in public discourse."	0.0006515	affirmative action	txt/398538903.xml.txt	0
2	neutral	Neutral	0.0006655	affirmative action	txt/398602003.xml.txt	0
0	strongly_against	The author's stance on affirmative action is strongly against. The author criticizes affirmative action practices at Texaco, highlighting the conflicting goals of downsizing and increasing minority and female representation within the finance department. The author questions the effectiveness and ethics of recruiting based on quotas and suggests that human dignity should not be compromised in the pursuit of diversity initiatives. The author also expresses skepticism towards the use of racial preferences and stereotypes in addressing workplace diversity.	0.0009029999999999999	affirmative action	txt/398612922.xml.txt	0
0	strongly_against	Strongly against.	0.000548	affirmative action	txt/398630711.xml.txt	0
	None	The author's stance on affirmative action is not explicitly relevant in the provided text.	0.0006575	affirmative action	txt/398730713.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. They discuss the importance of diversity in the workplace, the benefits of informal networks for minority employees, and the need for companies to manage diversity effectively. They also mention the historical context of affirmative action and the challenges faced by minorities in corporate environments. The author seems to support the idea of affirmative action as a tool for promoting diversity and addressing issues of discrimination in the workplace.	0.0008035	affirmative action	txt/398787032.xml.txt	0
	None	The author's stance on affirmative action is not relevant to the text provided. The text primarily discusses fictional scenarios involving terrorism, political negotiations, and government responses, rather than addressing affirmative action policies.	0.0008299999999999999	affirmative action	txt/398788879.xml.txt	0
1	somewhat_against	The author of the text appears to be somewhat against affirmative action. The author criticizes Kathleen Kennedy Townsend for using demagoguery in a debate against her opponent, Robert Ehrlich, regarding affirmative action. The author also mentions that the performance of the NAACP and the audience in the debate may have turned off white voters. Additionally, the author questions the effectiveness of Townsend's portrayal of Ehrlich as an extremist in relation to his moderate views on social issues.	0.000848	affirmative action	txt/398881739.xml.txt	0
0	strongly_against	The author of the text is strongly against affirmative action.	0.000675	affirmative action	txt/398920534.xml.txt	0
1	somewhat_against	The author's stance on affirmative action is somewhat against. The author mentions a scandal related to affirmative-action contracts in Chicago politics and criticizes Rep. Jesse Jackson Jr. for his comments on corruption and fraud in the city. The author seems to view corruption as a relative concept and acknowledges that it has been a part of big-city government, including during the Daley administrations.	0.000812	affirmative action	txt/398955309.xml.txt	0
0	strongly_against	The author, Peter Berkowitz, is strongly against the exclusion of conservative ideas from the curriculum in political science departments. He argues that there is no legitimate intellectual justification for omitting conservative ideas and thinkers from the study of political science. He is critical of the dominance of progressive perspectives in academia and rejects the idea of affirmative action for conservatives in hiring practices within political science departments. Berkowitz believes that including courses on conservatism in the curriculum is essential for providing students with a well-rounded education and promoting intellectual diversity within academia.	0.0007795	affirmative action	txt/399053714.xml.txt	0
1	somewhat_against	The author's stance on affirmative action is somewhat against.	0.0006709999999999999	affirmative action	txt/399055159.xml.txt	0
0	strongly_against	The author's stance on affirmative action is strongly against.	0.000608	affirmative action	txt/399070959.xml.txt	0
0	strongly_against	The author, Dorothy Rabinowitz, seems to be strongly against affirmative action based on the tone and content of the text. She criticizes the actions of the university officials involved in the case at Indiana University-Purdue University Indianapolis (IUPUI) and highlights the perceived overreach and lack of logic in their handling of the situation. Rabinowitz expresses skepticism and disapproval towards the university's affirmative action policies and their impact on freedom of expression.	0.001003	affirmative action	txt/399095057.xml.txt	0
1	somewhat_against	The author seems to be somewhat against the current state of nonprofit, tax-exempt foundations. They express concerns about the influence and activities of foundations, particularly in the political realm. The author questions the lack of scrutiny and oversight of these foundations, pointing out instances where foundations have influenced organizations and policy decisions. They also highlight the potential risks of foundations having significant control over public policy and social programs. The author appears to advocate for more public scrutiny and debate surrounding the activities and influence of foundations.	0.0008265	affirmative action	txt/408321836.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. The author acknowledges the complexities and inconsistencies of racial fairness in society and believes that affirmative action is necessary to level the playing field before insisting on a colorblind future. They discuss the importance of diversity and the need for society to reflect fairness in important institutions. The author also highlights the positive impact of affirmative action in breaking barriers, such as in the case of black quarterbacks in the National Football League.	0.0006175	affirmative action	txt/408345293.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor.	0.0005195	affirmative action	txt/408345486.xml.txt	0
1	somewhat_against	Somewhat against	0.000381	affirmative action	txt/408354994.xml.txt	0
2	neutral	Neutral	0.000614	affirmative action	txt/408366163.xml.txt	0
	None	The author's stance on affirmative action is not explicitly mentioned in the text provided. The author primarily discusses the progress of African Americans in higher education, particularly focusing on enrollment and graduation rates, as well as gender disparities within the African American community in academia. Therefore, the author's stance on affirmative action is not relevant to the content of the text.	0.000597	affirmative action	txt/408439658.xml.txt	0
0	strongly_against	The author's stance on affirmative action is strongly against. The author criticizes Bill Bradley for not considering the negative impacts of affirmative action and suggests that the racial spoils system, along with other aspects of identity politics, are hindering progress towards a society where race doesn't matter. The author argues that Bradley's approach to race relations, which includes endorsing affirmative action, is flawed and implies that those who do not share his views are morally inadequate.	0.0006624999999999999	affirmative action	txt/408485014.xml.txt	0
3	somewhat_in_favor	Somewhat in favor	0.0010025	affirmative action	txt/408523809.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. The author discusses the complexities of race relations and the perceptions of white voters towards black candidates. They highlight instances where white conservatives have supported African American candidates based on their political views rather than race, suggesting that this demonstrates a willingness to look beyond race. The author also acknowledges the need for self-reflection and recognition of progress in racial attitudes.	0.000562	affirmative action	txt/408580425.xml.txt	0
2	neutral	Neutral	0.000664	affirmative action	txt/408649107.xml.txt	0
2	neutral	Neutral	0.00044349999999999994	affirmative action	txt/408654746.xml.txt	0
0	strongly_against	The author's stance on affirmative action is strongly against.	0.000454	affirmative action	txt/409060590.xml.txt	0
2	neutral	The author's stance on affirmative action appears to be neutral. The author provides statistics on the gender and racial diversity of top-tier positions in the Bush administration, comparing them to previous administrations, without explicitly expressing a strong opinion either in favor or against affirmative action.	0.0005465	affirmative action	txt/409076441.xml.txt	0
1	somewhat_against	The author's stance on affirmative action is somewhat against. They criticize conservatives for wanting judges to use the Constitution to overturn policies related to affirmative action, suggesting that conservatives believe in judicial activism in certain cases. The author points out the inconsistency in conservatives' arguments and implies that their stance on affirmative action is not fully supported by their own judicial philosophy.	0.0007344999999999999	affirmative action	txt/409108213.xml.txt	0
3	somewhat_in_favor	The author of the text is somewhat in favor of affirmative action. The text mentions affirmative action as one of the core nonnegotiables for the Democratic Party's core supporters and praises Bill Clinton for championing affirmative action as one of his core's nonnegotiables. It also discusses President Bush's support for ending racial profiling in law enforcement as a strategic move to please swing voters while not losing support from his core, indicating a positive view of affirmative action as a policy.	0.0006265	affirmative action	txt/409129544.xml.txt	0
0	strongly_against	The author of the text is strongly against affirmative action.	0.0005315	affirmative action	txt/409707034.xml.txt	0
3	somewhat_in_favor	The author's stance on affirmative action appears to be somewhat in favor. This is indicated by the mention of Justice Sandra Day O'Connor's pivotal role in upholding affirmative action in college admissions in 2003, as well as the discussion of her evolving stance towards a more liberal position on the Supreme Court.	0.00053	affirmative action	txt/409718670.xml.txt	0
2	neutral	Neutral	0.0008629999999999999	affirmative action	txt/409790149.xml.txt	0
2	neutral	Neutral	0.001112	affirmative action	txt/409936292.xml.txt	0
2	neutral	Neutral	0.0007025	affirmative action	txt/410325615.xml.txt	0
